id,state_id/id,name
base.county_us_1926,base.state_us_18,Meade
base.county_us_1927,base.state_us_42,Meade
base.county_us_1928,base.state_us_21,Meagher
base.county_us_1929,base.state_us_28,Mecklenburg
base.county_us_1930,base.state_us_47,Mecklenburg
base.county_us_1931,base.state_us_35,Mecosta
base.county_us_1932,base.state_us_30,Medina
base.county_us_1933,base.state_us_44,Medina
base.county_us_1934,base.state_us_36,Meeker
base.county_us_1935,base.state_us_30,Meigs
base.county_us_1936,base.state_us_43,Meigs
base.county_us_1937,base.state_us_42,Mellette
base.county_us_1938,base.state_us_14,Menard
base.county_us_1939,base.state_us_44,Menard
base.county_us_1940,base.state_us_5,Mendocino
base.county_us_1941,base.state_us_18,Menifee
base.county_us_1942,base.state_us_35,Menominee
base.county_us_1943,base.state_us_50,Menominee
base.county_us_1944,base.state_us_5,Merced
base.county_us_1945,base.state_us_14,Mercer
base.county_us_1946,base.state_us_18,Mercer
base.county_us_1947,base.state_us_25,Mercer
base.county_us_1948,base.state_us_29,Mercer
base.county_us_1949,base.state_us_30,Mercer
base.county_us_1950,base.state_us_38,Mercer
base.county_us_1951,base.state_us_39,Mercer
base.county_us_1952,base.state_us_49,Mercer
base.county_us_1953,base.state_us_11,Meriwether
base.county_us_1954,base.state_us_22,Merrick
base.county_us_1955,base.state_us_24,Merrimack
base.county_us_1956,base.state_us_6,Mesa
base.county_us_1957,base.state_us_18,Metcalfe
base.county_us_1958,base.state_us_15,Miami
base.county_us_1959,base.state_us_17,Miami
base.county_us_1960,base.state_us_30,Miami
base.county_us_1961,base.state_us_10,Miami-Dade
base.county_us_1962,base.state_us_25,Middlesex
base.county_us_1963,base.state_us_34,Middlesex
base.county_us_1964,base.state_us_47,Middlesex
base.county_us_1965,base.state_us_7,Middlesex
base.county_us_1966,base.state_us_35,Midland
base.county_us_1967,base.state_us_44,Midland
base.county_us_1968,base.state_us_39,Mifflin
base.county_us_1969,base.state_us_44,Milam
base.county_us_1970,base.state_us_45,Millard
base.county_us_1971,base.state_us_36,Mille Lacs
base.county_us_1972,base.state_us_11,Miller
base.county_us_1973,base.state_us_38,Miller
base.county_us_1974,base.state_us_4,Miller
base.county_us_1975,base.state_us_16,Mills
base.county_us_1976,base.state_us_44,Mills
base.county_us_1977,base.state_us_50,Milwaukee
base.county_us_1978,base.state_us_42,Miner
base.county_us_1979,base.state_us_21,Mineral
base.county_us_1980,base.state_us_23,Mineral
base.county_us_1981,base.state_us_49,Mineral
base.county_us_1982,base.state_us_6,Mineral
base.county_us_1983,base.state_us_49,Mingo
base.county_us_1984,base.state_us_13,Minidoka
base.county_us_1985,base.state_us_42,Minnehaha
base.county_us_1986,base.state_us_35,Missaukee
base.county_us_1987,base.state_us_38,Mississippi
base.county_us_1988,base.state_us_4,Mississippi
base.county_us_1989,base.state_us_21,Missoula
base.county_us_1990,base.state_us_11,Mitchell
base.county_us_1991,base.state_us_16,Mitchell
base.county_us_1992,base.state_us_17,Mitchell
base.county_us_1993,base.state_us_28,Mitchell
base.county_us_1994,base.state_us_44,Mitchell
base.county_us_1995,base.state_us_1,Mobile
base.county_us_1996,base.state_us_39,Moca Municipio
base.county_us_1997,base.state_us_5,Modoc
base.county_us_1998,base.state_us_6,Moffat
base.county_us_1999,base.state_us_3,Mohave
base.county_us_2000,base.state_us_38,Moniteau
base.county_us_2001,base.state_us_25,Monmouth
base.county_us_2002,base.state_us_5,Mono
base.county_us_2003,base.state_us_16,Monona
base.county_us_2004,base.state_us_49,Monongalia
base.county_us_2005,base.state_us_1,Monroe
base.county_us_2006,base.state_us_10,Monroe
base.county_us_2007,base.state_us_11,Monroe
base.county_us_2008,base.state_us_14,Monroe
base.county_us_2009,base.state_us_15,Monroe
base.county_us_2010,base.state_us_16,Monroe
base.county_us_2011,base.state_us_18,Monroe
base.county_us_2012,base.state_us_27,Monroe
base.county_us_2013,base.state_us_30,Monroe
base.county_us_2014,base.state_us_35,Monroe
base.county_us_2015,base.state_us_37,Monroe
base.county_us_2016,base.state_us_38,Monroe
base.county_us_2017,base.state_us_39,Monroe
base.county_us_2018,base.state_us_4,Monroe
base.county_us_2019,base.state_us_43,Monroe
base.county_us_2020,base.state_us_49,Monroe
base.county_us_2021,base.state_us_50,Monroe
base.county_us_2022,base.state_us_44,Montague
base.county_us_2023,base.state_us_35,Montcalm
base.county_us_2024,base.state_us_5,Monterey
base.county_us_2025,base.state_us_6,Montezuma
base.county_us_2026,base.state_us_1,Montgomery
base.county_us_2027,base.state_us_11,Montgomery
base.county_us_2028,base.state_us_14,Montgomery
base.county_us_2029,base.state_us_15,Montgomery
base.county_us_2030,base.state_us_16,Montgomery
base.county_us_2031,base.state_us_17,Montgomery
base.county_us_2032,base.state_us_18,Montgomery
base.county_us_2033,base.state_us_27,Montgomery
base.county_us_2034,base.state_us_28,Montgomery
base.county_us_2035,base.state_us_30,Montgomery
base.county_us_2036,base.state_us_33,Montgomery
base.county_us_2037,base.state_us_37,Montgomery
base.county_us_2038,base.state_us_38,Montgomery
base.county_us_2039,base.state_us_39,Montgomery
base.county_us_2040,base.state_us_4,Montgomery
base.county_us_2041,base.state_us_43,Montgomery
base.county_us_2042,base.state_us_44,Montgomery
base.county_us_2043,base.state_us_47,Montgomery
base.county_us_2044,base.state_us_35,Montmorency
base.county_us_2045,base.state_us_39,Montour
base.county_us_2046,base.state_us_6,Montrose
base.county_us_2047,base.state_us_42,Moody
base.county_us_2048,base.state_us_28,Moore
base.county_us_2049,base.state_us_43,Moore
base.county_us_2050,base.state_us_44,Moore
base.county_us_2051,base.state_us_26,Mora
base.county_us_2052,base.state_us_19,Morehouse Parish
base.county_us_2053,base.state_us_1,Morgan
base.county_us_2054,base.state_us_11,Morgan
base.county_us_2055,base.state_us_14,Morgan
base.county_us_2056,base.state_us_15,Morgan
base.county_us_2057,base.state_us_18,Morgan
base.county_us_2058,base.state_us_30,Morgan
base.county_us_2059,base.state_us_38,Morgan
base.county_us_2060,base.state_us_43,Morgan
base.county_us_2061,base.state_us_45,Morgan
base.county_us_2062,base.state_us_49,Morgan
base.county_us_2063,base.state_us_6,Morgan
base.county_us_2064,base.state_us_39,Morovis Municipio
base.county_us_2065,base.state_us_22,Morrill
base.county_us_2066,base.state_us_17,Morris
base.county_us_2067,base.state_us_25,Morris
base.county_us_2068,base.state_us_44,Morris
base.county_us_2069,base.state_us_36,Morrison
base.county_us_2070,base.state_us_30,Morrow
base.county_us_2071,base.state_us_32,Morrow
base.county_us_2072,base.state_us_17,Morton
base.county_us_2073,base.state_us_29,Morton
base.county_us_2074,base.state_us_44,Motley
base.county_us_2075,base.state_us_14,Moultrie
base.county_us_2076,base.state_us_29,Mountrail
base.county_us_2077,base.state_us_36,Mower
base.county_us_2078,base.state_us_18,Muhlenberg
base.county_us_2079,base.state_us_32,Multnomah
base.county_us_2080,base.state_us_11,Murray
base.county_us_2081,base.state_us_31,Murray
base.county_us_2082,base.state_us_36,Murray
base.county_us_2083,base.state_us_16,Muscatine
base.county_us_2084,base.state_us_11,Muscogee
base.county_us_2085,base.state_us_35,Muskegon
base.county_us_2086,base.state_us_30,Muskingum
base.county_us_2087,base.state_us_31,Muskogee
base.county_us_2088,base.state_us_21,Musselshell
base.county_us_2089,base.state_us_44,Nacogdoches
base.county_us_2090,base.state_us_39,Naguabo Municipio
base.county_us_2091,base.state_us_22,Nance
base.county_us_2092,base.state_us_34,Nantucket
base.county_us_2093,base.state_us_5,Napa
base.county_us_2094,base.state_us_39,Naranjito Municipio
base.county_us_2095,base.state_us_28,Nash
base.county_us_2096,base.state_us_10,Nassau
base.county_us_2097,base.state_us_27,Nassau
base.county_us_2098,base.state_us_19,Natchitoches Parish
base.county_us_2099,base.state_us_51,Natrona
base.county_us_2100,base.state_us_3,Navajo
base.county_us_2101,base.state_us_44,Navarro
base.county_us_2102,base.state_us_18,Nelson
base.county_us_2103,base.state_us_29,Nelson
base.county_us_2104,base.state_us_47,Nelson
base.county_us_2105,base.state_us_17,Nemaha
base.county_us_2106,base.state_us_22,Nemaha
base.county_us_2107,base.state_us_17,Neosho
base.county_us_2108,base.state_us_37,Neshoba
base.county_us_2109,base.state_us_17,Ness
base.county_us_2110,base.state_us_4,Nevada
base.county_us_2111,base.state_us_5,Nevada
base.county_us_2112,base.state_us_8,New Castle
base.county_us_2113,base.state_us_28,New Hanover
base.county_us_2114,base.state_us_7,New Haven
base.county_us_2115,base.state_us_47,New Kent
base.county_us_2116,base.state_us_7,New London
base.county_us_2117,base.state_us_38,New Madrid
base.county_us_2118,base.state_us_27,New York
base.county_us_2119,base.state_us_35,Newaygo
base.county_us_2120,base.state_us_41,Newberry
base.county_us_2121,base.state_us_40,Newport
base.county_us_2122,base.state_us_47,Newport News City
base.county_us_2123,base.state_us_11,Newton
base.county_us_2124,base.state_us_15,Newton
base.county_us_2125,base.state_us_37,Newton
base.county_us_2126,base.state_us_38,Newton
base.county_us_2127,base.state_us_4,Newton
base.county_us_2128,base.state_us_44,Newton
base.county_us_2129,base.state_us_13,Nez Perce
base.county_us_2130,base.state_us_27,Niagara
base.county_us_2131,base.state_us_18,Nicholas
base.county_us_2132,base.state_us_49,Nicholas
base.county_us_2133,base.state_us_36,Nicollet
base.county_us_2134,base.state_us_51,Niobrara
base.county_us_2135,base.state_us_15,Noble
base.county_us_2136,base.state_us_30,Noble
base.county_us_2137,base.state_us_31,Noble
base.county_us_2138,base.state_us_36,Nobles
base.county_us_2139,base.state_us_38,Nodaway
base.county_us_2140,base.state_us_44,Nolan
base.county_us_2141,base.state_us_2,Nome
base.county_us_2142,base.state_us_34,Norfolk
base.county_us_2143,base.state_us_47,Norfolk City
base.county_us_2144,base.state_us_36,Norman
base.county_us_2145,base.state_us_2,North Slope Borough
base.county_us_2146,base.state_us_28,Northampton
base.county_us_2147,base.state_us_39,Northampton
base.county_us_2148,base.state_us_47,Northampton
base.county_us_2149,base.state_us_39,Northumberland
base.county_us_2150,base.state_us_47,Northumberland
base.county_us_2151,base.state_us_2,Northwest Arctic Borough
base.county_us_2152,base.state_us_17,Norton
base.county_us_2153,base.state_us_47,Norton City
base.county_us_2154,base.state_us_47,Nottoway
base.county_us_2155,base.state_us_31,Nowata
base.county_us_2156,base.state_us_37,Noxubee
base.county_us_2157,base.state_us_22,Nuckolls
base.county_us_2158,base.state_us_44,Nueces
base.county_us_2159,base.state_us_23,Nye
base.county_us_2160,base.state_us_35,Oakland
base.county_us_2161,base.state_us_43,Obion
base.county_us_2162,base.state_us_16,O'Brien
base.county_us_2163,base.state_us_25,Ocean
base.county_us_2164,base.state_us_35,Oceana
base.county_us_2165,base.state_us_44,Ochiltree
base.county_us_2166,base.state_us_11,Oconee
base.county_us_2167,base.state_us_41,Oconee
base.county_us_2168,base.state_us_50,Oconto
base.county_us_2169,base.state_us_35,Ogemaw
base.county_us_2170,base.state_us_14,Ogle
base.county_us_2171,base.state_us_11,Oglethorpe
base.county_us_2172,base.state_us_15,Ohio
base.county_us_2173,base.state_us_18,Ohio
base.county_us_2174,base.state_us_49,Ohio
base.county_us_2175,base.state_us_10,Okaloosa
base.county_us_2176,base.state_us_48,Okanogan
base.county_us_2177,base.state_us_10,Okeechobee
base.county_us_2178,base.state_us_31,Okfuskee
base.county_us_2179,base.state_us_31,Oklahoma
base.county_us_2180,base.state_us_31,Okmulgee
base.county_us_2181,base.state_us_37,Oktibbeha
base.county_us_2182,base.state_us_18,Oldham
base.county_us_2183,base.state_us_44,Oldham
base.county_us_2184,base.state_us_29,Oliver
base.county_us_2185,base.state_us_36,Olmsted
base.county_us_2186,base.state_us_13,Oneida
base.county_us_2187,base.state_us_27,Oneida
base.county_us_2188,base.state_us_50,Oneida
base.county_us_2189,base.state_us_27,Onondaga
base.county_us_2190,base.state_us_28,Onslow
base.county_us_2191,base.state_us_27,Ontario
base.county_us_2192,base.state_us_35,Ontonagon
base.county_us_2193,base.state_us_10,Orange
base.county_us_2194,base.state_us_15,Orange
base.county_us_2195,base.state_us_27,Orange
base.county_us_2196,base.state_us_28,Orange
base.county_us_2197,base.state_us_44,Orange
base.county_us_2198,base.state_us_46,Orange
base.county_us_2199,base.state_us_47,Orange
base.county_us_2200,base.state_us_5,Orange
base.county_us_2201,base.state_us_41,Orangeburg
base.county_us_2202,base.state_us_38,Oregon
base.county_us_2203,base.state_us_27,Orleans
base.county_us_2204,base.state_us_46,Orleans
base.county_us_2205,base.state_us_19,Orleans Parish
base.county_us_2206,base.state_us_39,Orocovis Municipio
base.county_us_2207,base.state_us_17,Osage
base.county_us_2208,base.state_us_31,Osage
base.county_us_2209,base.state_us_38,Osage
base.county_us_2210,base.state_us_17,Osborne
base.county_us_2211,base.state_us_10,Osceola
base.county_us_2212,base.state_us_16,Osceola
base.county_us_2213,base.state_us_35,Osceola
base.county_us_2214,base.state_us_35,Oscoda
base.county_us_2215,base.state_us_27,Oswego
base.county_us_2216,base.state_us_26,Otero
base.county_us_2217,base.state_us_6,Otero
base.county_us_2218,base.state_us_22,Otoe
base.county_us_2219,base.state_us_27,Otsego
base.county_us_2220,base.state_us_35,Otsego
base.county_us_2221,base.state_us_17,Ottawa
base.county_us_2222,base.state_us_30,Ottawa
base.county_us_2223,base.state_us_31,Ottawa
base.county_us_2224,base.state_us_35,Ottawa
base.county_us_2225,base.state_us_36,Otter Tail
base.county_us_2226,base.state_us_4,Ouachita
base.county_us_2227,base.state_us_19,Ouachita Parish
base.county_us_2228,base.state_us_6,Ouray
base.county_us_2229,base.state_us_50,Outagamie
base.county_us_2230,base.state_us_43,Overton
base.county_us_2231,base.state_us_15,Owen
base.county_us_2232,base.state_us_18,Owen
base.county_us_2233,base.state_us_18,Owsley
base.county_us_2234,base.state_us_13,Owyhee
base.county_us_2235,base.state_us_20,Oxford
base.county_us_2236,base.state_us_38,Ozark
base.county_us_2237,base.state_us_50,Ozaukee
base.county_us_2238,base.state_us_48,Pacific
base.county_us_2239,base.state_us_16,Page
base.county_us_2240,base.state_us_47,Page
base.county_us_2241,base.state_us_10,Palm Beach
base.county_us_2242,base.state_us_16,Palo Alto
base.county_us_2243,base.state_us_44,Palo Pinto
base.county_us_2244,base.state_us_28,Pamlico
base.county_us_2245,base.state_us_37,Panola
base.county_us_2246,base.state_us_44,Panola
base.county_us_2247,base.state_us_21,Park
base.county_us_2248,base.state_us_51,Park
base.county_us_2249,base.state_us_6,Park
base.county_us_2250,base.state_us_15,Parke
base.county_us_2251,base.state_us_44,Parker
base.county_us_2252,base.state_us_44,Parmer
base.county_us_2253,base.state_us_10,Pasco
base.county_us_2254,base.state_us_28,Pasquotank
base.county_us_2255,base.state_us_25,Passaic
base.county_us_2256,base.state_us_39,Patillas Municipio
base.county_us_2257,base.state_us_47,Patrick
base.county_us_2258,base.state_us_11,Paulding
base.county_us_2259,base.state_us_30,Paulding
base.county_us_2260,base.state_us_17,Pawnee
base.county_us_2261,base.state_us_22,Pawnee
base.county_us_2262,base.state_us_31,Pawnee
base.county_us_2263,base.state_us_13,Payette
base.county_us_2264,base.state_us_31,Payne
base.county_us_2265,base.state_us_11,Peach
base.county_us_2266,base.state_us_37,Pearl River
base.county_us_2267,base.state_us_44,Pecos
base.county_us_2268,base.state_us_29,Pembina
base.county_us_2269,base.state_us_38,Pemiscot
base.county_us_2270,base.state_us_48,Pend Oreille
base.county_us_2271,base.state_us_28,Pender
base.county_us_2272,base.state_us_18,Pendleton
base.county_us_2273,base.state_us_49,Pendleton
base.county_us_2274,base.state_us_36,Pennington
base.county_us_2275,base.state_us_42,Pennington
base.county_us_2276,base.state_us_20,Penobscot
base.county_us_2277,base.state_us_39,Peñuelas Municipio
base.county_us_2278,base.state_us_14,Peoria
base.county_us_2279,base.state_us_50,Pepin
base.county_us_2280,base.state_us_22,Perkins
base.county_us_2281,base.state_us_42,Perkins
base.county_us_2282,base.state_us_28,Perquimans
base.county_us_2283,base.state_us_1,Perry
base.county_us_2284,base.state_us_14,Perry
base.county_us_2285,base.state_us_15,Perry
base.county_us_2286,base.state_us_18,Perry
base.county_us_2287,base.state_us_30,Perry
base.county_us_2288,base.state_us_37,Perry
base.county_us_2289,base.state_us_38,Perry
base.county_us_2290,base.state_us_39,Perry
base.county_us_2291,base.state_us_4,Perry
base.county_us_2292,base.state_us_43,Perry
base.county_us_2293,base.state_us_23,Pershing
base.county_us_2294,base.state_us_28,Person
base.county_us_2295,base.state_us_2,Petersburg
base.county_us_2296,base.state_us_47,Petersburg City
base.county_us_2297,base.state_us_21,Petroleum
base.county_us_2298,base.state_us_38,Pettis
base.county_us_2299,base.state_us_22,Phelps
base.county_us_2300,base.state_us_38,Phelps
base.county_us_2301,base.state_us_39,Philadelphia
base.county_us_2302,base.state_us_17,Phillips
base.county_us_2303,base.state_us_21,Phillips
base.county_us_2304,base.state_us_4,Phillips
base.county_us_2305,base.state_us_6,Phillips
base.county_us_2306,base.state_us_14,Piatt
base.county_us_2307,base.state_us_30,Pickaway
base.county_us_2308,base.state_us_1,Pickens
base.county_us_2309,base.state_us_11,Pickens
base.county_us_2310,base.state_us_41,Pickens
base.county_us_2311,base.state_us_43,Pickett
base.county_us_2312,base.state_us_11,Pierce
base.county_us_2313,base.state_us_22,Pierce
base.county_us_2314,base.state_us_29,Pierce
base.county_us_2315,base.state_us_48,Pierce
base.county_us_2316,base.state_us_50,Pierce
base.county_us_2317,base.state_us_1,Pike
base.county_us_2318,base.state_us_11,Pike
base.county_us_2319,base.state_us_14,Pike
base.county_us_2320,base.state_us_15,Pike
base.county_us_2321,base.state_us_18,Pike
base.county_us_2322,base.state_us_30,Pike
base.county_us_2323,base.state_us_37,Pike
base.county_us_2324,base.state_us_38,Pike
base.county_us_2325,base.state_us_39,Pike
base.county_us_2326,base.state_us_4,Pike
base.county_us_2327,base.state_us_3,Pima
base.county_us_2328,base.state_us_3,Pinal
base.county_us_2329,base.state_us_36,Pine
base.county_us_2330,base.state_us_10,Pinellas
base.county_us_2331,base.state_us_36,Pipestone
base.county_us_2332,base.state_us_20,Piscataquis
base.county_us_2333,base.state_us_6,Pitkin
base.county_us_2334,base.state_us_28,Pitt
base.county_us_2335,base.state_us_31,Pittsburg
base.county_us_2336,base.state_us_47,Pittsylvania
base.county_us_2337,base.state_us_45,Piute
base.county_us_2338,base.state_us_5,Placer
base.county_us_2339,base.state_us_19,Plaquemines Parish
base.county_us_2340,base.state_us_22,Platte
base.county_us_2341,base.state_us_38,Platte
base.county_us_2342,base.state_us_51,Platte
base.county_us_2343,base.state_us_49,Pleasants
base.county_us_2344,base.state_us_5,Plumas
base.county_us_2345,base.state_us_16,Plymouth
base.county_us_2346,base.state_us_34,Plymouth
base.county_us_2347,base.state_us_16,Pocahontas
base.county_us_2348,base.state_us_49,Pocahontas
base.county_us_2349,base.state_us_4,Poinsett
base.county_us_2350,base.state_us_19,Pointe Coupee Parish
base.county_us_2351,base.state_us_10,Polk
base.county_us_2352,base.state_us_11,Polk
base.county_us_2353,base.state_us_16,Polk
base.county_us_2354,base.state_us_22,Polk
base.county_us_2355,base.state_us_28,Polk
base.county_us_2356,base.state_us_32,Polk
base.county_us_2357,base.state_us_36,Polk
base.county_us_2358,base.state_us_38,Polk
base.county_us_2359,base.state_us_4,Polk
base.county_us_2360,base.state_us_43,Polk
base.county_us_2361,base.state_us_44,Polk
base.county_us_2362,base.state_us_50,Polk
base.county_us_2363,base.state_us_39,Ponce Municipio
base.county_us_2364,base.state_us_21,Pondera
base.county_us_2365,base.state_us_31,Pontotoc
base.county_us_2366,base.state_us_37,Pontotoc
base.county_us_2367,base.state_us_14,Pope
base.county_us_2368,base.state_us_36,Pope
base.county_us_2369,base.state_us_4,Pope
base.county_us_2370,base.state_us_47,Poquoson City
base.county_us_2371,base.state_us_30,Portage
base.county_us_2372,base.state_us_50,Portage
base.county_us_2373,base.state_us_15,Porter
base.county_us_2374,base.state_us_47,Portsmouth City
base.county_us_2375,base.state_us_15,Posey
base.county_us_2376,base.state_us_17,Pottawatomie
base.county_us_2377,base.state_us_31,Pottawatomie
base.county_us_2378,base.state_us_16,Pottawattamie
base.county_us_2379,base.state_us_39,Potter
base.county_us_2380,base.state_us_42,Potter
base.county_us_2381,base.state_us_44,Potter
base.county_us_2382,base.state_us_21,Powder River
base.county_us_2383,base.state_us_18,Powell
base.county_us_2384,base.state_us_21,Powell
base.county_us_2385,base.state_us_13,Power
base.county_us_2386,base.state_us_16,Poweshiek
base.county_us_2387,base.state_us_47,Powhatan
base.county_us_2388,base.state_us_21,Prairie
base.county_us_2389,base.state_us_4,Prairie
base.county_us_2390,base.state_us_17,Pratt
base.county_us_2391,base.state_us_30,Preble
base.county_us_2392,base.state_us_37,Prentiss
base.county_us_2393,base.state_us_44,Presidio
base.county_us_2394,base.state_us_35,Presque Isle
base.county_us_2395,base.state_us_49,Preston
base.county_us_2396,base.state_us_50,Price
base.county_us_2397,base.state_us_47,Prince Edward
base.county_us_2398,base.state_us_47,Prince George
base.county_us_2399,base.state_us_33,Prince George's
base.county_us_2400,base.state_us_2,Prince of Wales-Hyder
base.county_us_2401,base.state_us_47,Prince William
base.county_us_2402,base.state_us_40,Providence
base.county_us_2403,base.state_us_6,Prowers
base.county_us_2404,base.state_us_6,Pueblo
base.county_us_2405,base.state_us_11,Pulaski
base.county_us_2406,base.state_us_14,Pulaski
base.county_us_2407,base.state_us_15,Pulaski
base.county_us_2408,base.state_us_18,Pulaski
base.county_us_2409,base.state_us_38,Pulaski
base.county_us_2410,base.state_us_4,Pulaski
base.county_us_2411,base.state_us_47,Pulaski
base.county_us_2412,base.state_us_31,Pushmataha
base.county_us_2413,base.state_us_10,Putnam
base.county_us_2414,base.state_us_11,Putnam
base.county_us_2415,base.state_us_14,Putnam
base.county_us_2416,base.state_us_15,Putnam
base.county_us_2417,base.state_us_27,Putnam
base.county_us_2418,base.state_us_30,Putnam
base.county_us_2419,base.state_us_38,Putnam
base.county_us_2420,base.state_us_43,Putnam
base.county_us_2421,base.state_us_49,Putnam
base.county_us_2422,base.state_us_26,Quay
base.county_us_2423,base.state_us_39,Quebradillas Municipio
base.county_us_2424,base.state_us_33,Queen Anne's
base.county_us_2425,base.state_us_27,Queens
base.county_us_2426,base.state_us_11,Quitman
base.county_us_2427,base.state_us_37,Quitman
base.county_us_2428,base.state_us_11,Rabun
base.county_us_2429,base.state_us_50,Racine
base.county_us_2430,base.state_us_47,Radford City
base.county_us_2431,base.state_us_44,Rains
base.county_us_2432,base.state_us_49,Raleigh
base.county_us_2433,base.state_us_38,Ralls
base.county_us_2434,base.state_us_29,Ramsey
base.county_us_2435,base.state_us_36,Ramsey
base.county_us_2436,base.state_us_44,Randall
base.county_us_2437,base.state_us_1,Randolph
base.county_us_2438,base.state_us_11,Randolph
base.county_us_2439,base.state_us_14,Randolph
base.county_us_2440,base.state_us_15,Randolph
base.county_us_2441,base.state_us_28,Randolph
base.county_us_2442,base.state_us_38,Randolph
base.county_us_2443,base.state_us_4,Randolph
base.county_us_2444,base.state_us_49,Randolph
base.county_us_2445,base.state_us_37,Rankin
base.county_us_2446,base.state_us_29,Ransom
base.county_us_2447,base.state_us_19,Rapides Parish
base.county_us_2448,base.state_us_47,Rappahannock
base.county_us_2449,base.state_us_21,Ravalli
base.county_us_2450,base.state_us_17,Rawlins
base.county_us_2451,base.state_us_38,Ray
base.county_us_2452,base.state_us_44,Reagan
base.county_us_2453,base.state_us_44,Real
base.county_us_2454,base.state_us_36,Red Lake
base.county_us_2455,base.state_us_44,Red River
base.county_us_2456,base.state_us_19,Red River Parish
base.county_us_2457,base.state_us_22,Red Willow
base.county_us_2458,base.state_us_36,Redwood
base.county_us_2459,base.state_us_44,Reeves
base.county_us_2460,base.state_us_44,Refugio
base.county_us_2461,base.state_us_17,Reno
base.county_us_2462,base.state_us_27,Rensselaer
base.county_us_2463,base.state_us_29,Renville
base.county_us_2464,base.state_us_36,Renville
base.county_us_2465,base.state_us_17,Republic
base.county_us_2466,base.state_us_38,Reynolds
base.county_us_2467,base.state_us_43,Rhea
base.county_us_2468,base.state_us_17,Rice
base.county_us_2469,base.state_us_36,Rice
base.county_us_2470,base.state_us_45,Rich
base.county_us_2471,base.state_us_22,Richardson
base.county_us_2472,base.state_us_14,Richland
base.county_us_2473,base.state_us_21,Richland
base.county_us_2474,base.state_us_29,Richland
base.county_us_2475,base.state_us_30,Richland
base.county_us_2476,base.state_us_41,Richland
base.county_us_2477,base.state_us_50,Richland
base.county_us_2478,base.state_us_19,Richland Parish
base.county_us_2479,base.state_us_11,Richmond
base.county_us_2480,base.state_us_27,Richmond
base.county_us_2481,base.state_us_28,Richmond
base.county_us_2482,base.state_us_47,Richmond
base.county_us_2483,base.state_us_47,Richmond City
base.county_us_2484,base.state_us_17,Riley
base.county_us_2485,base.state_us_39,Rincón Municipio
base.county_us_2486,base.state_us_16,Ringgold
base.county_us_2487,base.state_us_26,Rio Arriba
base.county_us_2488,base.state_us_6,Rio Blanco
base.county_us_2489,base.state_us_6,Rio Grande
base.county_us_2490,base.state_us_39,Río Grande Municipio
base.county_us_2491,base.state_us_15,Ripley
base.county_us_2492,base.state_us_38,Ripley
base.county_us_2493,base.state_us_49,Ritchie
base.county_us_2494,base.state_us_5,Riverside
base.county_us_2495,base.state_us_43,Roane
base.county_us_2496,base.state_us_49,Roane
base.county_us_2497,base.state_us_47,Roanoke
base.county_us_2498,base.state_us_47,Roanoke City
base.county_us_2499,base.state_us_42,Roberts
base.county_us_2500,base.state_us_44,Roberts
base.county_us_2501,base.state_us_18,Robertson
base.county_us_2502,base.state_us_43,Robertson
base.county_us_2503,base.state_us_44,Robertson
base.county_us_2504,base.state_us_28,Robeson
base.county_us_2505,base.state_us_22,Rock
base.county_us_2506,base.state_us_36,Rock
base.county_us_2507,base.state_us_50,Rock
base.county_us_2508,base.state_us_14,Rock Island
base.county_us_2509,base.state_us_47,Rockbridge
base.county_us_2510,base.state_us_18,Rockcastle
base.county_us_2511,base.state_us_11,Rockdale
base.county_us_2512,base.state_us_24,Rockingham
base.county_us_2513,base.state_us_28,Rockingham
base.county_us_2514,base.state_us_47,Rockingham
base.county_us_2515,base.state_us_27,Rockland
base.county_us_2516,base.state_us_44,Rockwall
base.county_us_2517,base.state_us_31,Roger Mills
base.county_us_2518,base.state_us_31,Rogers
base.county_us_2519,base.state_us_29,Rolette
base.county_us_2520,base.state_us_17,Rooks
base.county_us_2521,base.state_us_21,Roosevelt
base.county_us_2522,base.state_us_26,Roosevelt
base.county_us_2523,base.state_us_35,Roscommon
base.county_us_2524,base.state_us_36,Roseau
base.county_us_2525,base.state_us_21,Rosebud
base.county_us_2526,base.state_us_30,Ross
base.county_us_2527,base.state_us_6,Routt
base.county_us_2528,base.state_us_18,Rowan
base.county_us_2529,base.state_us_28,Rowan
base.county_us_2530,base.state_us_44,Runnels
base.county_us_2531,base.state_us_15,Rush
base.county_us_2532,base.state_us_17,Rush
base.county_us_2533,base.state_us_44,Rusk
base.county_us_2534,base.state_us_50,Rusk
base.county_us_2535,base.state_us_1,Russell
base.county_us_2536,base.state_us_17,Russell
base.county_us_2537,base.state_us_18,Russell
base.county_us_2538,base.state_us_47,Russell
base.county_us_2539,base.state_us_28,Rutherford
base.county_us_2540,base.state_us_43,Rutherford
base.county_us_2541,base.state_us_46,Rutland
base.county_us_2542,base.state_us_39,Sabana Grande Municipio
base.county_us_2543,base.state_us_44,Sabine
base.county_us_2544,base.state_us_19,Sabine Parish
base.county_us_2545,base.state_us_16,Sac
base.county_us_2546,base.state_us_5,Sacramento
base.county_us_2547,base.state_us_20,Sagadahoc
base.county_us_2548,base.state_us_35,Saginaw
base.county_us_2549,base.state_us_6,Saguache
base.county_us_2550,base.state_us_25,Salem
base.county_us_2551,base.state_us_47,Salem City
